Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,CENTRAL,40,MARSHALL,123.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,60.1,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,CENTRAL,40,MASON,125.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,62.1,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,CENTRAL,40,MCLEAN,113.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,66.8,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,CENTRAL,40,MENARD,129.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,63.9,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,CENTRAL,40,PEORIA,143.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,63.9,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,CENTRAL,40,STARK,175.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,64.6,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,CENTRAL,40,TAZEWELL,179.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,66.8,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,CENTRAL,40,WOODFORD,203.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,60.4,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,EAST,50,CHAMPAIGN,19.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,64.3,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,EAST,50,FORD,53.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,62.4,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,EAST,50,IROQUOIS,75.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,57.1,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,EAST,50,KANKAKEE,91.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,52.2,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,EAST,50,LIVINGSTON,105.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,58.8,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,EAST,50,PIATT,147.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,69.4,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,EAST,50,VERMILION,183.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,64.9,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,CLARK,23.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,56.5,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,CLAY,25.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,44.3,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,COLES,29.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,64.3,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,CRAWFORD,33.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,52.7,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,CUMBERLAND,35.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,54.1,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,DOUGLAS,41.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,63.7,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,EDGAR,45.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,64.7,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,EFFINGHAM,49.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,55.3,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,FAYETTE,51.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,53.5,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,JASPER,79.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,54.6,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,LAWRENCE,101.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,51.0,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,MARION,121.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,45.9,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,MOULTRIE,139.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,66.4,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,RICHLAND,159.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,48.8,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,SHELBY,173.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,61.0,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,NORTHEAST,20,BOONE,7.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,47.4,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,NORTHEAST,20,DE KALB,37.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,53.6,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,NORTHEAST,20,GRUNDY,63.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,57.3,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,NORTHEAST,20,KANE,89.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,53.6,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,NORTHEAST,20,KENDALL,93.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,58.9,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,NORTHEAST,20,LA SALLE,99.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,60.8,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,NORTHEAST,20,MCHENRY,111.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,47.2,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,NORTHEAST,20,OTHER (COMBINED) COUNTIES,,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,43.7,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,NORTHEAST,20,WILL,197.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,50.9,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,NORTHWEST,10,BUREAU,11.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,59.1,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,NORTHWEST,10,CARROLL,15.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,64.3,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,NORTHWEST,10,HENRY,73.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,58.9,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,NORTHWEST,10,JO DAVIESS,85.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,53.4,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,NORTHWEST,10,LEE,103.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,59.4,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,NORTHWEST,10,MERCER,131.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,60.0,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,NORTHWEST,10,OGLE,141.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,55.0,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,NORTHWEST,10,PUTNAM,155.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,57.2,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,NORTHWEST,10,ROCK ISLAND,161.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,58.6,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,NORTHWEST,10,STEPHENSON,177.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,59.2,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,NORTHWEST,10,WHITESIDE,195.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,58.7,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,NORTHWEST,10,WINNEBAGO,201.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,47.2,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,SOUTHEAST,90,EDWARDS,47.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,55.6,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,SOUTHEAST,90,FRANKLIN,55.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,46.4,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,SOUTHEAST,90,GALLATIN,59.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,54.5,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,SOUTHEAST,90,HAMILTON,65.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,51.3,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,SOUTHEAST,90,JEFFERSON,81.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,40.9,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,SOUTHEAST,90,OTHER (COMBINED) COUNTIES,,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,48.2,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,SOUTHEAST,90,POPE,151.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,44.6,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,SOUTHEAST,90,SALINE,165.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,49.9,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,SOUTHEAST,90,WABASH,185.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,54.4,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,SOUTHEAST,90,WAYNE,191.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,47.5,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,SOUTHEAST,90,WHITE,193.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,52.8,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,SOUTHWEST,80,ALEXANDER,3.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,42.3,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,SOUTHWEST,80,CLINTON,27.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,50.8,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,SOUTHWEST,80,JACKSON,77.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,50.1,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,SOUTHWEST,80,JOHNSON,87.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,48.0,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,SOUTHWEST,80,MONROE,133.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,43.4,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,SOUTHWEST,80,PERRY,145.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,42.7,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,SOUTHWEST,80,PULASKI,153.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,44.5,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,SOUTHWEST,80,RANDOLPH,157.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,44.4,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,SOUTHWEST,80,ST CLAIR,163.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,50.9,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,SOUTHWEST,80,UNION,181.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,51.6,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,SOUTHWEST,80,WASHINGTON,189.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,48.3,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,SOUTHWEST,80,WILLIAMSON,199.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,47.2,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,WEST,30,ADAMS,1.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,55.9,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,WEST,30,BROWN,9.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,57.1,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,WEST,30,FULTON,57.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,60.1,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,WEST,30,HANCOCK,67.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,66.1,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,WEST,30,HENDERSON,71.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,61.6,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,WEST,30,KNOX,95.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,63.7,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,WEST,30,MCDONOUGH,109.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,64.7,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,WEST,30,SCHUYLER,169.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,58.6,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,WEST,30,WARREN,187.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,63.3,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,BOND,5.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,54.5,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,CALHOUN,13.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,53.6,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,CASS,17.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,62.9,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,CHRISTIAN,21.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,65.6,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,GREENE,61.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,63.9,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,JERSEY,83.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,56.9,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,MACOUPIN,117.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,61.3,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,MADISON,119.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,56.7,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,MONTGOMERY,135.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,61.9,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,MORGAN,137.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,60.2,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,PIKE,149.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,57.7,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,SANGAMON,167.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,70.3,
SURVEY,2017,YEAR,,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,SCOTT,171.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,62.9,
SURVEY,2017,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,BARTHOLOMEW,5.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,54.2,
SURVEY,2017,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,BOONE,11.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,54.5,
SURVEY,2017,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,CLINTON,23.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,58.0,
SURVEY,2017,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,DECATUR,31.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,59.5,
SURVEY,2017,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,GRANT,53.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,52.9,
SURVEY,2017,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,HAMILTON,57.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,58.5,
SURVEY,2017,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,HANCOCK,59.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,48.9,
SURVEY,2017,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,HENDRICKS,63.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,53.7,
SURVEY,2017,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,HOWARD,67.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,54.8,
SURVEY,2017,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,JOHNSON,81.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,59.1,
SURVEY,2017,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,MADISON,95.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,50.2,
SURVEY,2017,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,MARION,97.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,44.0,
SURVEY,2017,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,MORGAN,109.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,49.0,
SURVEY,2017,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,RUSH,139.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,56.5,
SURVEY,2017,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,SHELBY,145.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,57.6,
SURVEY,2017,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,TIPTON,159.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,61.3,
SURVEY,2017,YEAR,,COUNTY,INDIANA,18,EAST CENTRAL,60,BLACKFORD,9.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,54.7,
SURVEY,2017,YEAR,,COUNTY,INDIANA,18,EAST CENTRAL,60,DELAWARE,35.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,50.8,
SURVEY,2017,YEAR,,COUNTY,INDIANA,18,EAST CENTRAL,60,FAYETTE,41.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,52.1,
SURVEY,2017,YEAR,,COUNTY,INDIANA,18,EAST CENTRAL,60,HENRY,65.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,49.2,
SURVEY,2017,YEAR,,COUNTY,INDIANA,18,EAST CENTRAL,60,JAY,75.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,50.0,
SURVEY,2017,YEAR,,COUNTY,INDIANA,18,EAST CENTRAL,60,RANDOLPH,135.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,51.6,
SURVEY,2017,YEAR,,COUNTY,INDIANA,18,EAST CENTRAL,60,UNION,161.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,59.5,
SURVEY,2017,YEAR,,COUNTY,INDIANA,18,EAST CENTRAL,60,WAYNE,177.0,,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,55.4,
